1930,SCIENTIFIC OR TECHNICAL AWARD (Class I),True,To DuPONT FILM MANUFACTURING CORP. and EASTMAN KODAK COMPANY for super-sensitive panchromatic film.
1930,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To FOX FILM CORP. for effective use of synchro-projection composite photography.
1930,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To ELECTRICAL RESEARCH PRODUCTS, INC. for moving coil microphone transmitters."
1930,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To RKO RADIO PICTURES, INC. for reflex type microphone concentrators."
1930,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To RCA-PHOTOPHONE, INC. for ribbon microphone transmitters."
1931,ACTOR,True,Wallace Beery
1931,ACTOR,False,Alfred Lunt
1931,ACTOR,True,Fredric March
1931,ACTRESS,False,Marie Dressler
1931,ACTRESS,False,Lynn Fontanne
1931,ACTRESS,True,Helen Hayes
1931,SOUND RECORDING,False,Metro-Goldwyn-Mayer Studio Sound Department
1931,SOUND RECORDING,True,Paramount Publix Studio Sound Department
1931,SOUND RECORDING,False,RKO Radio Studio Sound Department
1931,SOUND RECORDING,False,Warner Bros.-First National Studio Sound Department
1931,SPECIAL AWARD,True,"To Walt Disney for the creation of ""Mickey Mouse."""
1931,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To TECHNICOLOR MOTION PICTURE CORP. for its color cartoon process.
1931,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To EASTMAN KODAK COMPANY for its Type II-B Sensitometer.
1932,ACTOR,False,Leslie Howard
1932,ACTOR,True,Charles Laughton
1932,ACTOR,False,Paul Muni
1932,ACTRESS,True,Katharine Hepburn
1932,ACTRESS,False,May Robson
1932,ACTRESS,False,Diana Wynyard
1932,ASSISTANT DIRECTOR,False,Percy Ikerd (Fox)
1932,ASSISTANT DIRECTOR,True,William Tummel (Fox)
1932,ASSISTANT DIRECTOR,True,Charles Dorian (Metro-Goldwyn-Mayer)
1932,ASSISTANT DIRECTOR,False,Bunny Dull (Metro-Goldwyn-Mayer)
1932,ASSISTANT DIRECTOR,False,John S. Waters (Metro-Goldwyn-Mayer)
1932,ASSISTANT DIRECTOR,True,Charles Barton (Paramount)
1932,ASSISTANT DIRECTOR,False,Sidney S. Brod (Paramount)
1932,ASSISTANT DIRECTOR,False,Arthur Jacobson (Paramount)
1932,ASSISTANT DIRECTOR,False,Eddie Killey (RKO Radio)
1932,ASSISTANT DIRECTOR,True,Dewey Starkey (RKO Radio)
1932,ASSISTANT DIRECTOR,True,Fred Fox (United Artists)
1932,ASSISTANT DIRECTOR,False,Benjamin Silvey (United Artists)
1932,ASSISTANT DIRECTOR,True,Scott Beal (Universal)
1932,ASSISTANT DIRECTOR,False,Joe McDonough (Universal)
1932,ASSISTANT DIRECTOR,False,W. J. Reiter (Universal)
1932,ASSISTANT DIRECTOR,False,Al Alborn (Warner Bros.)
1932,ASSISTANT DIRECTOR,True,Gordon Hollingshead (Warner Bros.)
1932,ASSISTANT DIRECTOR,False,Frank X. Shaw (Warner Bros.)
1932,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,"To ELECTRICAL RESEARCH PRODUCTS, INC. for their wide range recording and reporducing system."
1932,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,"To RCA-VICTOR COMPANY, INC. for their high-fidelity recording and reproducing system."
1932,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To FOX FILM CORPORATION, FRED JACKMAN and WARNER BROS. PICTURES, INC., and SIDNEY SANDERS of RKO Studios, Inc., for their development and effective use of the translucent cellulose screen in composite photography."
1934,ACTOR,True,Clark Gable
1934,ACTOR,False,Frank Morgan
1934,ACTOR,False,William Powell
1934,ACTRESS,True,Claudette Colbert
1934,ACTRESS,False,Bette Davis
1934,ACTRESS,False,Grace Moore
1934,ACTRESS,False,Norma Shearer
1934,SPECIAL AWARD,True,"To Shirley Temple, in grateful recognition of her outstanding contribution to screen entertainment during the year 1934."
1934,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,"To ELECTRICAL RESEARCH PRODUCTS, INC. for their development of the Vertical Cut Disc Method of recording sound for motion pictures (hill and dale recording)."
1934,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To COLUMBIA PICTURES CORPORATION for their application of the Vertical Cut Disc Method (hill and dale recording) to actual studio production, with their recording of the sound on the picture One Night of Love ."
1934,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To BELL AND HOWELL COMPANY for their development of the Bell and Howell Fully Automatic Sound and Picture Printer.
1935,ACTOR,False,Clark Gable
1935,ACTOR,False,Charles Laughton
1935,ACTOR,True,Victor McLaglen
1935,ACTOR,False,Paul Muni
1935,ACTOR,False,Franchot Tone
1935,ACTRESS,False,Elisabeth Bergner
1935,ACTRESS,False,Claudette Colbert
1935,ACTRESS,True,Bette Davis
1935,ACTRESS,False,Katharine Hepburn
1935,ACTRESS,False,Miriam Hopkins
1935,ACTRESS,False,Merle Oberon
1935,DANCE DIRECTION,False,Busby Berkeley
1935,DANCE DIRECTION,False,Bobby Connolly
1935,DANCE DIRECTION,True,Dave Gould
1935,DANCE DIRECTION,False,Sammy Lee
1935,DANCE DIRECTION,False,Hermes Pan
1935,DANCE DIRECTION,False,LeRoy Prinz
1935,DANCE DIRECTION,False,Benjamin Zemach
1935,SPECIAL AWARD,True,"To David Wark Griffith, for his distinguished creative achievements as director and producer and his invaluable initiative and lasting contributions to the progress of the motion picture arts."
1935,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To AGFA ANSCO CORPORATION for their development of the Agfa infra-red film.
1935,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To EASTMAN KODAK COMPANY for their development of the Eastman Pola-Screen.
1935,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To METRO-GOLDWYN-MAYER STUDIO for the development of anti-directional negative and positive development by means of jet turbulation, and the application of the method to all negative and print processing of the entire product of a major producing company."
1935,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To WILLIAM A. MUELLER of Warner Bros.-First National Studio Sound Department for his method of dubbing, in which the level of the dialogue automatically controls the level of the accompanying music and sound effects."
1935,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To MOLE-RICHARDSON COMPANY for their development of the ""Solar-spot"" spot lamps."
1935,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To DOUGLAS SHEARER and METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for their automatic control system for cameras and sound recording machines and auxiliary stage equipment.
1935,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To ELECTRICAL RESEARCH PRODUCTS, INC. for their study and development of equipment to analyze and measure flutter resulting from the travel of the film through the mechanisms used in the recording and reproduction of sound."
1935,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To PARAMOUNT PRODUCTIONS, INC. for the design and construction of the Paramount transparency air turbine developing machine."
1935,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To NATHAN LEVINSON, Director of Sound Recording for Warner Bros.-First National Studio, for the method of intercutting variable density and variable area sound tracks to secure an increase in the effective volume range of sound recorded for motion pictures."
1936,ACTOR,False,Gary Cooper
1936,ACTOR,False,Walter Huston
1936,ACTOR,True,Paul Muni
1936,ACTOR,False,William Powell
1936,ACTOR,False,Spencer Tracy
1936,ACTOR IN A SUPPORTING ROLE,False,Mischa Auer
1936,ACTOR IN A SUPPORTING ROLE,True,Walter Brennan
1936,ACTOR IN A SUPPORTING ROLE,False,Stuart Erwin
1936,ACTOR IN A SUPPORTING ROLE,False,Basil Rathbone
1936,ACTOR IN A SUPPORTING ROLE,False,Akim Tamiroff
1936,ACTRESS,False,Irene Dunne
1936,ACTRESS,False,Gladys George
1936,ACTRESS,False,Carole Lombard
1936,ACTRESS,True,Luise Rainer
1936,ACTRESS,False,Norma Shearer
1936,ACTRESS IN A SUPPORTING ROLE,False,Beulah Bondi
1936,ACTRESS IN A SUPPORTING ROLE,False,Alice Brady
1936,ACTRESS IN A SUPPORTING ROLE,False,Bonita Granville
1936,ACTRESS IN A SUPPORTING ROLE,False,Maria Ouspenskaya
1936,ACTRESS IN A SUPPORTING ROLE,True,Gale Sondergaard
1936,DANCE DIRECTION,False,Busby Berkeley
1936,DANCE DIRECTION,False,Bobby Connolly
1936,DANCE DIRECTION,True,Seymour Felix
1936,DANCE DIRECTION,False,Dave Gould
1936,DANCE DIRECTION,False,Jack Haskell
1936,DANCE DIRECTION,False,Russell Lewis
1936,DANCE DIRECTION,False,Hermes Pan
1936,SPECIAL AWARD,True,To The March of Time for its significance to motion pictures and for having revolutionized one of the most important branches of the industry - the newsreel.
1936,SPECIAL AWARD,True,"To W. Howard Greene and Harold Rosson for the color cinematography of the Selznick International Production, The Garden of Allah ."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class I),True,To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for the development of a practical two-way horn system and a biased Class A push-pull recording system.
1936,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To E. C. WENTE and the BELL TELEPHONE LABORATORIES for their multi-cellular high-frequency horn and receiver.
1936,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,"To RCA MANUFACTURING CO., INC., for their rotary stabilizer sound head."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To RCA MANUFACTURING CO., INC., for their development of a method of recording and printing sound records utilizing a restricted spectrum (known as ultra-violet light recording)."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To ELECTRICAL RESEARCH PRODUCTS, INC. for the ERPI ""Type Q"" portable recording channel."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To RCA MANUFACTURING CO., INC., for furnishing a practical design and specifications for a non-slip printer."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To UNITED ARTISTS STUDIO CORP. for the development of a practical, efficient and quiet wind machine."
1937,ACTOR,False,Charles Boyer
1937,ACTOR,False,Fredric March
1937,ACTOR,False,Robert Montgomery
1937,ACTOR,False,Paul Muni
1937,ACTOR,True,Spencer Tracy
1937,ACTOR IN A SUPPORTING ROLE,False,Ralph Bellamy
1937,ACTOR IN A SUPPORTING ROLE,False,Thomas Mitchell
1937,ACTOR IN A SUPPORTING ROLE,True,Joseph Schildkraut
1937,ACTOR IN A SUPPORTING ROLE,False,H. B. Warner
1937,ACTOR IN A SUPPORTING ROLE,False,Roland Young
1937,ACTRESS,False,Irene Dunne
1937,ACTRESS,False,Greta Garbo
1937,ACTRESS,False,Janet Gaynor
1937,ACTRESS,True,Luise Rainer
1937,ACTRESS,False,Barbara Stanwyck
1937,ACTRESS IN A SUPPORTING ROLE,True,Alice Brady
1937,ACTRESS IN A SUPPORTING ROLE,False,Andrea Leeds
1937,ACTRESS IN A SUPPORTING ROLE,False,Anne Shirley
1937,ACTRESS IN A SUPPORTING ROLE,False,Claire Trevor
1937,ACTRESS IN A SUPPORTING ROLE,False,Dame May Whitty
1937,DANCE DIRECTION,False,Busby Berkeley
1937,DANCE DIRECTION,False,Bobby Connolly
1937,DANCE DIRECTION,False,Dave Gould
1937,DANCE DIRECTION,False,Sammy Lee
1937,DANCE DIRECTION,False,Harry Losee
1937,DANCE DIRECTION,True,Hermes Pan
1937,DANCE DIRECTION,False,LeRoy Prinz
1937,SPECIAL AWARD,True,"To Mack Sennett, ""for his lasting contribution to the comedy technique of the screen, the basic principles of which are as important today as when they were first put into practice, the Academy presents a Special Award to that master of fun, discoverer of stars, sympathetic, kindly, understanding comedy genius - Mack Sennett."""
1937,SPECIAL AWARD,True,"To Edgar Bergen for his outstanding comedy creation, ""Charlie McCarthy."""
1937,SPECIAL AWARD,True,To The Museum of Modern Art Film Library for its significant work in collecting films dating from 1895 to the present and for the first time making available to the public the means of studying the historical and aesthetic development of the motion picture as one of the major arts.
1937,SPECIAL AWARD,True,To W. Howard Greene for the color photography of A Star Is Born .  (This Award was recommended by a committee of leading cinematographers after viewing all the color pictures made during the year.)
1937,IRVING G. THALBERG MEMORIAL AWARD,True,Darryl F. Zanuck
1937,SCIENTIFIC OR TECHNICAL AWARD (Class I),True,To AGFA ANSCO CORPORATION for Agfa Supreme and Agfa Ultra Speed pan motion picture negatives.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,"To WALT DISNEY PRODUCTIONS, LTD. for the design and application to production of the Multi-Plane Camera."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To EASTMAN KODAK COMPANY for two fine-grain duplicating film stocks.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,"To FARCIOT EDOUART and PARAMOUNT PICTURES, INC. for the development of the Paramount dual screen transparency camera setup."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for a method of varying the scanning width of variable density sound tracks (squeeze tracks) for the purpose of obtaining an increased amount of noise reduction.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To JOHN ARNOLD and the METRO-GOLDWYN-MAYER STUDIO CAMERA DEPARTMENT for their improvement of the semi-automatic follow focus device and its application to all of the cameras used by the Metro-Goldwyn-Mayer Studio.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To JOHN LIVADARY, Director of Sound Recording for Columbia Pictures Corporation, for the application of the bi-planar light valve to motion picture sound recording."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To THOMAS T. MOULTON and the UNITED ARTISTS STUDIO SOUND DEPARTMENT for the application to motion picture sound recording of volume indicators which have peak reading response and linear decibel scales.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To RCA MANUFACTURING CO., INC. for the introduction of the modulated high-frequency method of determining optimum photographic processing conditions for variable width sound tracks."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To JOSEPH E. ROBBINS and PARAMOUNT PICTURES, INC. for an exceptional application of acoustic principles to the sound proofing of gasoline generators and water pumps."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for the design of the film drive mechanism as incorporated in the ERPI 1010 reproducer.
1938,ACTOR,False,Charles Boyer
1938,ACTOR,False,James Cagney
1938,ACTOR,False,Robert Donat
1938,ACTOR,False,Leslie Howard
1938,ACTOR,True,Spencer Tracy
1938,ACTOR IN A SUPPORTING ROLE,True,Walter Brennan
1938,ACTOR IN A SUPPORTING ROLE,False,John Garfield
1938,ACTOR IN A SUPPORTING ROLE,False,Gene Lockhart
1938,ACTOR IN A SUPPORTING ROLE,False,Robert Morley
1938,ACTOR IN A SUPPORTING ROLE,False,Basil Rathbone
1938,ACTRESS,False,Fay Bainter
1938,ACTRESS,True,Bette Davis
1938,ACTRESS,False,Wendy Hiller
1938,ACTRESS,False,Norma Shearer
1938,ACTRESS,False,Margaret Sullavan
1938,ACTRESS IN A SUPPORTING ROLE,True,Fay Bainter
1938,ACTRESS IN A SUPPORTING ROLE,False,Beulah Bondi
1938,ACTRESS IN A SUPPORTING ROLE,False,Billie Burke
1938,ACTRESS IN A SUPPORTING ROLE,False,Spring Byington
1938,ACTRESS IN A SUPPORTING ROLE,False,Miliza Korjus
1938,SPECIAL AWARD,True,"To Deanna Durbin and Mickey Rooney for their significant contribution in bringing to the screen the spirit and personification of youth, and as juvenile players setting a high standard of ability and achievement."
1938,SPECIAL AWARD,True,To Harry M. Warner in recognition of patriotic service in the production of historical short subjects presenting significant episodes in the early struggle of the American people for liberty.
1938,SPECIAL AWARD,True,"To Walt Disney for Snow White and the Seven Dwarfs , recognized as a significant screen innovation which has charmed millions and pioneered a great new entertainment field for the motion picture cartoon."
1938,SPECIAL AWARD,True,"To Oliver Marsh and Allen Davey for the color cinematography of the Metro-Goldwyn-Mayer production, Sweethearts ."
1938,SPECIAL AWARD,True,"For outstanding achievement in creating Special Photographic and Sound Effects in the Paramount production, Spawn of the North .  Special Effects by Gordon Jennings, assisted by Jan Domela, Dev Jennings, Irmin Roberts and Art Smith.  Transparencies by Farciot Edouart, assisted by Loyal Griggs.  Sound Effects by Loren Ryder, assisted by Harry Mills, Louis H. Mesenkop and Walter Oberst."
1938,SPECIAL AWARD,True,To J. Arthur Ball for his outstanding contributions to the advancement of color in Motion Picture Photography.
1938,IRVING G. THALBERG MEMORIAL AWARD,False,Samuel Goldwyn
1938,IRVING G. THALBERG MEMORIAL AWARD,False,Joe Pasternak
1938,IRVING G. THALBERG MEMORIAL AWARD,False,David O. Selznick
1938,IRVING G. THALBERG MEMORIAL AWARD,False,Hunt Stromberg
1938,IRVING G. THALBERG MEMORIAL AWARD,True,Hal B. Wallis
1938,IRVING G. THALBERG MEMORIAL AWARD,False,Walter Wanger
1938,IRVING G. THALBERG MEMORIAL AWARD,False,Darryl F. Zanuck
1938,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To JOHN AALBERG and the RKO RADIO STUDIO SOUND DEPARTMENT for the application of compression to variable area recording in motion picture production.
1938,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To BYRON HASKIN and the SPECIAL EFFECTS DEPARTMENT OF WARNER BROS. STUDIO for pioneering the development and for the first practical application to motion picture production of the triple head background projector.
1939,ACTOR,True,Robert Donat
1939,ACTOR,False,Clark Gable
1939,ACTOR,False,Laurence Olivier
1939,ACTOR,False,Mickey Rooney
1939,ACTOR,False,James Stewart
1939,ACTOR IN A SUPPORTING ROLE,False,Brian Aherne
1939,ACTOR IN A SUPPORTING ROLE,False,Harry Carey
1939,ACTOR IN A SUPPORTING ROLE,False,Brian Donlevy
1939,ACTOR IN A SUPPORTING ROLE,True,Thomas Mitchell
1939,ACTOR IN A SUPPORTING ROLE,False,Claude Rains
1939,ACTRESS,False,Bette Davis
1939,ACTRESS,False,Irene Dunne
1939,ACTRESS,False,Greta Garbo
1939,ACTRESS,False,Greer Garson
1939,ACTRESS,True,Vivien Leigh
1939,ACTRESS IN A SUPPORTING ROLE,False,Olivia de Havilland
1939,ACTRESS IN A SUPPORTING ROLE,False,Geraldine Fitzgerald
1939,ACTRESS IN A SUPPORTING ROLE,True,Hattie McDaniel
1939,ACTRESS IN A SUPPORTING ROLE,False,Edna May Oliver
1939,ACTRESS IN A SUPPORTING ROLE,False,Maria Ouspenskaya
1939,SPECIAL AWARD,True,"To Douglas Fairbanks (Commemorative Award) - recognizing the unique and outstanding contribution of Douglas Fairbanks, first President of the Academy, to the international development of the motion picture."
1939,SPECIAL AWARD,True,"To The Motion Picture Relief Fund - acknowledging the outstanding services to the industry during the past year of the Motion Picture Relief Fund and its progressive leadership.  Presented to Jean Hersholt, President; Ralph Morgan, Chairman of the Executive Committee; Ralph Block, First Vice-President; and Conrad Nagel."
1939,SPECIAL AWARD,True,To Judy Garland for her outstanding performance as a screen juvenile during the past year.
1939,SPECIAL AWARD,True,To William Cameron Menzies for outstanding achievement in the use of color for the enhancement of dramatic mood in the production of Gone with the Wind .
1939,SPECIAL AWARD,True,To the Technicolor Company for its contributions in successfully bringing three-color feature production to the screen.
1939,IRVING G. THALBERG MEMORIAL AWARD,True,David O. Selznick
1939,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To GEORGE ANDERSON of Warner Bros. Studio for an improved positive head for sun arcs.
1939,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To JOHN ARNOLD of Metro-Goldwyn-Mayer Studio for the M-G-M mobile camera crane.
1939,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To THOMAS T. MOULTON, FRED ALBIN and the SOUND DEPARTMENT OF THE SAMUEL GOLDWYN STUDIO for the origination and application of the Delta db test to sound recording in motion pictures."
1939,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To FARCIOT EDOUART, JOSEPH E. ROBBINS, WILLIAM RUDOLPH and PARAMOUNT PICTURES, INC. for the design and construction of a quiet portable treadmill."
1939,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To EMERY HUSE and RALPH B. ATKINSON of the Eastman Kodak Company for their specifications for chemical analysis of photographic developers and fixing baths.
1939,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To HAROLD NYE of Warner Bros. Studio for a miniature incandescent spot lamp.
1939,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To A. J. TONDREAU of Warner Bros. Studio for the design and manufacture of an improved sound track printer.
1939,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"For important contributions in cooperative development of new improved Process Projection Equipment:  F. R. ABBOTT, HALLER BELT, ALAN COOK and the BAUSCH & LOMB OPTICAL COMPANY for faster projection lenses;  The MITCHELL CAMERA COMPANY for a new type process projection head;  MOLE-RICHARDSON COMPANY for a new type automatically controlled projection arc lamp;  CHARLES HANDLEY, DAVID JOY and the NATIONAL CARBON COMPANY for improved and more stable high-intensity carbons;  WINTON HOCH and the TECHNICOLOR MOTION PICTURE CORP. for an auxiliary optical system;  DON MUSGRAVE and SELZNICK INTERNATIONAL PICTURES, INC. for pioneering in the use of coordinated equipment in the production, Gone with the Wind ."
1940,ACTOR,False,Charles Chaplin
1940,ACTOR,False,Henry Fonda
1940,ACTOR,False,Raymond Massey
1940,ACTOR,False,Laurence Olivier
1940,ACTOR,True,James Stewart
1940,ACTOR IN A SUPPORTING ROLE,False,Albert Basserman
1940,ACTOR IN A SUPPORTING ROLE,True,Walter Brennan
1940,ACTOR IN A SUPPORTING ROLE,False,William Gargan
1940,ACTOR IN A SUPPORTING ROLE,False,Jack Oakie
1940,ACTOR IN A SUPPORTING ROLE,False,James Stephenson
1940,ACTRESS,False,Bette Davis
1940,ACTRESS,False,Joan Fontaine
1940,ACTRESS,False,Katharine Hepburn
1940,ACTRESS,True,Ginger Rogers
1940,ACTRESS,False,Martha Scott
1940,ACTRESS IN A SUPPORTING ROLE,False,Judith Anderson
1940,ACTRESS IN A SUPPORTING ROLE,True,Jane Darwell
1940,ACTRESS IN A SUPPORTING ROLE,False,Ruth Hussey
1940,ACTRESS IN A SUPPORTING ROLE,False,Barbara O'Neil
1940,ACTRESS IN A SUPPORTING ROLE,False,Marjorie Rambeau
1940,SPECIAL AWARD,True,"To Bob Hope, in recognition of his unselfish services to the Motion Picture Industry."
1940,SPECIAL AWARD,True,"To Colonel Nathan Levinson for his outstanding service to the industry and the Army during the past nine years, which has made possible the present efficient mobilization of the motion picture industry facilities for the production of Army Training Films."
